1,71.8049,6,0,18,0,57,3,9,37,25,107.675,1.88904,0,0,25,0,1,20,0,3,6,0,2,1.32824,-2.47861,-0.641829,0.689183,2.50018,-2.54536,-0.551883,0.764195,2.54725,-2.14163,-0.460326,0.860915,2.85165,40.2771,5,0.121951,18,61,3,41,4,5,0.121951,40,0,26.5348,20.8984,14.1353,16.5432,17.4265,14.3157,7.02898,9.89898,0,0,0.857896,17,0,-0.864385,-0.451483,0.0762246,2.79656,-0.958714,-0.386985,0.161972,2.87506,-0.462308,-0.191772,0.215081,3.10097,28.5259,11.1111,6.18917,22.5682,8.73005,4.8387,5.32491,9,3,1,1,3.086,-5.91218,13.5787,0,1,28,0,5,4,3,0,0,3.52772,-3.52772,0.0785369,0.132299,31.2686,94.628,43.8351,24.9891,24.5551,17.1341,0,51.2282,80.0422,0,2.52952,44.062,13.5669,39.7841,0.702533,0.494443,0.208315,0.297467,0.505557,0.0891514,328.521,231.213,97.413,139.102,236.41,41.6893,0.470588,0.888889,0,0,0,0,1,0,0,0,1,0,467.623,0,0,0,467.623,0,9,0,5,0,0,1,4.0203,3.12431,136.018,46.5032,25.3852,6.37115,39.1842,0,215.327,0,41.6699,13.7586,120.206,14.9601,39.1813,12.3135,47.9294,228.523,5.25878,45.2112,132.88,0.327039,6.35755,3.77105,10.1384,467.623,631.289,77.6,0,0,13.7578,310.358,29.5679,104.925,541.58,4232,67,208
1,66.2781,6,0,12,0,53,3,9,34,22,108.366,2.04464,0,0,21,1,1,19,0,3,6,0,2,1.46886,-2.53706,-0.624004,0.655582,2.6057,-2.56505,-0.475904,0.762051,2.59095,-2.26547,-0.463174,0.832354,2.88821,39.6039,5,0.135135,12,56,3,37,4,5,0.135135,41,0,24.9993,20.2229,12.3259,14.0077,15.7916,13.5725,5.77898,7.75159,1,1,0.908543,17,0,-0.852926,-0.436667,0.0680062,2.77245,-0.946406,-0.399626,0.149564,2.81706,-0.511682,-0.182367,0.219742,3.0565,27.046,10.0452,5.49584,23.5716,8.71671,4.75444,6.04315,9,3,1,1,3.014,-5.56201,12.5159,0,1,22,0,4,4,2,0,0,3.36009,-3.36009,0.103591,0.138573,84.6305,65.0859,37.1356,27.4233,10.3242,17.1341,6.49581,57.7209,43.2775,0,2.52952,44.062,13.5669,39.7841,0.707534,0.44736,0.216873,0.292466,0.55264,0.075593,317.803,200.941,97.413,131.367,248.229,33.9541,0.470588,0.888889,0,0,0,0,1,0,0,0,1,0,449.17,0,0,0,449.17,0,9,0,4,0,0,1,3.3137,0,139.142,50.4852,25.3852,3.18558,46.2934,0,123.502,0,111.388,12.4868,120.206,18.0844,36.057,20.2191,39.9292,141.942,5.25878,117.686,132.88,0.343176,6.20945,3.75101,9.87692,449.17,581.129,77.6,0,0,13.7578,292.618,29.5679,104.925,527.981,3459,62,190
1,67.8584,6,0,12,0,56,3,9,34,22,106.732,1.90593,0,0,22,0,1,22,0,3,6,0,2,1.42412,-2.53861,-0.565525,0.60791,2.60317,-2.56541,-0.437813,0.679765,2.59027,-2.26651,-0.383328,0.776145,2.88551,42.4636,5,0.135135,12,59,3,37,4,5,0.135135,44,0,24.9993,20.089,13.3259,15.0077,15.7647,13.5557,6.23432,8.23718,1,1,0.860856,17,0,-0.864396,-0.435228,0.0642239,2.79007,-0.946408,-0.41364,0.106586,2.83288,-0.511857,-0.18625,0.202764,3.07051,27.046,10.0452,5.79693,22.5734,8.33576,4.79097,5.5343,9,3,1,1,2.057,-4.60244,12.4583,0,1,22,0,4,4,2,0,0,3.40575,-3.40575,0.0813495,0.137037,67.8447,60.8205,43.8351,24.9891,24.5551,17.1341,0,66.4222,43.2775,0,2.52952,44.062,13.5669,39.7841,0.690072,0.467096,0.217042,0.309928,0.532904,0.0928862,309.719,209.642,97.413,139.102,239.179,41.6893,0.470588,0.888889,0,0,0,0,1,0,0,0,1,0,448.821,0,0,0,448.821,0,9,0,4,0,0,0.735294,3.05562,0,139.142,50.4852,25.3852,6.37115,44.4277,0,121.867,0,105.565,12.4809,120.206,18.0844,36.057,21.5389,39.9292,140.307,5.25878,111.863,132.88,0.343176,6.20945,3.79275,9.87092,448.821,589.603,77.6,0,0,13.7578,290.133,29.5679,104.925,507.563,3555,60,190
1,68.6604,7,0,12,0,57,3,10,35,22,109.853,1.92725,0,0,22,0,1,22,0,3,7,0,2,1.4211,-2.53706,-0.617637,0.600432,2.60322,-2.56506,-0.466455,0.705569,2.59075,-2.26584,-0.383816,0.775331,2.88531,44.3796,6,0.157895,12,60,3,38,4,6,0.157895,45,0,25.7064,20.4973,13.3259,15.0077,16.3027,13.668,5.73432,7.65983,1,1,0.87222,17,0,-0.864396,-0.454981,0.0641902,2.78811,-0.946408,-0.421311,0.130823,2.83186,-0.511777,-0.188306,0.193007,3.06786,28.0194,10.6366,6.0277,23.513,8.87761,5.01118,5.96397,10,3,1,1,1.715,-4.49235,12.6411,0,1,22,0,4,5,2,0,0,3.66453,-3.66453,0.0756048,0.127359,80.0462,73.6167,43.2728,34.01,24.5551,17.1341,0,57.7209,31.0226,0,2.52952,44.062,13.5669,42.2878,0.694699,0.412203,0.215419,0.305301,0.587797,0.0898815,322.219,191.19,99.9168,141.606,272.635,41.6893,0.470588,0.888889,0,0,0,0,1,0,0,0,1,0,463.825,0,0,0,463.825,0,9,0,4,0,0,0.742857,2.7558,10.9999,139.142,50.4852,25.3852,3.18558,79.8115,0,121.867,0,77.4826,12.6624,120.206,29.0843,36.057,23.5967,39.9292,140.307,5.25878,113.921,142.11,0.335493,6.24793,3.8298,9.95481,463.825,600.264,80.1037,0,0,13.7578,302.633,29.5679,107.428,523.562,3868,62,194
1,70.4204,7,0,12,0,58,4,11,36,22,111.207,1.91736,0,0,23,0,1,22,0,3,7,0,2,1.5394,-2.53708,-0.588876,0.610867,2.61285,-2.56524,-0.497983,0.741439,2.59114,-2.26547,-0.39003,0.8019,2.89935,43.4216,6,0.153846,12,61,4,39,4,6,0.153846,45,0,26.5766,20.9973,13.8259,15.5851,16.7022,13.9597,6.52898,8.66227,1,1,0.870552,17,0,-0.85821,-0.445892,0.0726815,2.85321,-0.946417,-0.422937,0.119682,2.87544,-0.511693,-0.183914,0.193051,3.13058,28.9941,10.8734,5.96063,23.802,8.87333,4.84397,5.86675,10,3,1,1,1.942,-5.07948,13.0187,0,1,22,0,4,5,2,0,0,3.65342,-3.65342,0.0877293,0.127607,86.5924,65.0859,43.8351,20.7237,10.3242,25.5927,4.1846,57.7209,43.2775,0,2.52952,44.062,27.1338,39.7841,0.679128,0.455579,0.235703,0.320872,0.544421,0.0851688,319.765,214.508,110.98,151.081,256.339,40.1014,0.470588,0.888889,0,0,0,0,1,0,0,0,1,0,470.846,0,0,0,470.846,0,9,1,4,0,0,1,2.7064,0,144.83,74.3474,25.3852,3.18558,45.9784,0,123.502,0,105.565,12.9696,144.068,18.0844,36.057,19.904,39.9292,141.942,10.9464,111.863,149.95,0.32818,6.2854,3.73266,10.0579,470.846,615.211,77.6,0,0,13.7578,290.133,38.0265,118.492,535.573,3895,66,200
1,71.6951,6,0,18,0,57,3,9,38,26,111.403,1.95444,0,0,25,0,2,19,0,3,6,0,2,1.34309,-2.47719,-0.65119,0.684047,2.50092,-2.54536,-0.549504,0.782601,2.54645,-2.14168,-0.459984,0.860906,2.85164,40.3869,5,0.119048,18,61,3,42,4,5,0.119048,40,0,27.405,21.199,14.058,16.4135,17.8203,14.4154,6.93966,9.71548,0,0,0.882003,17,0,-0.864384,-0.45353,0.0762249,2.79964,-0.958729,-0.389798,0.164887,2.87441,-0.462321,-0.191615,0.215081,3.10084,29.4909,11.3496,6.42857,23.3648,8.93214,5.03574,5.49205,9,3,1,1,3.276,-6.20716,13.6206,0,1,28,0,5,4,3,0,0,3.59888,-3.59888,0.076984,0.129683,31.2686,90.3626,52.856,24.9891,24.5551,17.1341,0,75.738,43.2775,0,2.52952,55.9707,13.5669,39.7841,0.680083,0.489091,0.231598,0.319917,0.510909,0.0883187,321.021,230.867,109.322,151.011,241.166,41.6893,0.470588,0.888889,0,0,0,0,1,0,0,0,1,0,472.032,0,0,0,472.032,0,9,0,5,0,0,1,4.1594,3.12431,136.018,55.6243,25.3852,6.37115,39.1842,0,197.684,0,56.63,13.7544,120.206,29.9202,48.3023,12.3135,47.9294,210.88,5.25878,45.2112,132.88,0.320144,6.39232,3.77757,10.2203,472.032,634.431,77.6,0,0,13.7578,315.479,29.5679,104.925,559.57,4517,69,214
1,75.7004,7,0,18,0,61,3,10,39,26,115.05,1.88606,0,0,26,0,1,22,0,3,7,0,2,1.35069,-2.47917,-0.641712,0.666274,2.50109,-2.54536,-0.53808,0.744145,2.55295,-2.1435,-0.407664,0.854311,2.85181,44.3796,6,0.139535,18,65,3,43,4,6,0.139535,44,0,28.1122,22.2293,15.058,17.4135,18.3583,14.8388,6.93966,9.71548,0,0,0.857778,17,0,-0.864388,-0.4525,0.0727704,2.8245,-0.958701,-0.377757,0.154459,2.90744,-0.483383,-0.19383,0.193051,3.12649,30.4575,11.9426,6.65873,24.4042,9.51021,5.27909,5.951,10,3,1,1,3.079,-5.96256,14.2202,0,1,28,0,5,5,3,0,0,3.75206,-3.75206,0.0738411,0.124388,56.2663,111.617,43.8351,24.9891,24.5551,17.1341,0,75.738,43.2775,0,2.52952,44.062,13.5669,42.2878,0.716708,0.443049,0.19989,0.283292,0.556951,0.0834021,358.253,221.462,99.9168,141.606,278.397,41.6893,0.470588,0.888889,0,0,0,0,1,0,0,0,1,0,499.859,0,0,0,499.859,0,9,0,5,0,0,1,4.0289,14.1242,136.018,46.5032,25.3852,6.37115,74.5681,0,197.684,0,46.9134,14.4138,120.206,25.96,39.1813,17.5569,47.9294,210.88,5.25878,80.5951,142.11,0.313561,6.42626,3.7928,10.2994,499.859,666.379,80.1037,0,0,13.7578,338.667,29.5679,107.428,571.606,4840,71,218
1,66.2781,6,0,12,0,53,3,9,34,22,108.366,2.04464,0,0,21,1,1,19,0,3,6,0,2,1.42412,-2.5365,-0.642938,0.651295,2.60298,-2.56495,-0.456743,0.772204,2.58926,-2.26528,-0.394263,0.876033,2.88523,39.6039,5,0.135135,12,56,3,37,4,5,0.135135,41,0,24.9993,20.2229,12.3259,14.0077,15.7647,13.6226,5.73432,7.65983,1,1,0.908543,17,0,-0.864394,-0.44132,0.0716137,2.76883,-0.946408,-0.41365,0.149491,2.81235,-0.511657,-0.186251,0.246714,3.05197,27.046,10.0452,5.79693,23.5716,8.71671,5.01491,6.04315,9,3,1,1,2.351,-5.17626,12.5064,0,1,22,0,4,4,2,0,0,3.41521,-3.41521,0.0811241,0.136657,55.0485,65.3403,43.8351,24.9891,24.5551,17.1341,0,57.7209,60.6046,0,2.52952,44.062,13.5669,39.7841,0.690313,0.485936,0.216873,0.309687,0.514064,0.0928139,310.068,218.268,97.413,139.102,230.902,41.6893,0.470588,0.888889,0,0,0,0,1,0,0,0,1,0,449.17,0,0,0,449.17,0,9,0,4,0,0,1,3.4006,0,139.142,50.4852,25.3852,3.18558,44.4277,3.50061,121.867,0,111.388,12.5082,120.206,18.0844,36.057,21.8539,39.9292,140.307,5.25878,117.686,132.88,0.343176,6.20945,3.79275,9.87092,449.17,581.129,77.6,0,0,13.7578,292.618,29.5679,104.925,527.981,3555,60,190
1,64.0218,6,0,6,0,55,3,9,30,18,98.9031,1.79824,0,0,19,0,0,25,0,3,6,0,2,1.70016,-2.68567,-0.466712,0.561205,2.66022,-2.68612,-0.399691,0.548445,2.70417,-2.42942,-0.253572,0.729875,2.92599,44.5402,6,0.1875,6,57,3,32,5,6,0.1875,48,0,22.4304,18.7635,12.3783,13.4388,13.7983,12.838,5.70568,6.84821,1,1,0.836229,15,0,-0.864409,-0.40546,0.0705023,2.80372,-0.969187,-0.359936,0.0790294,2.82875,-0.533187,-0.182296,0.181766,3.07242,24.6387,9.0944,5.50676,21.9455,8.06659,4.87001,5.90083,9,3,1,0,1.538,-3.93851,11.2635,0,1,16,0,3,5,2,0,0,3.19719,-3.19719,0.086656,0.145976,101.968,39.4936,34.8143,24.9891,24.5551,17.1341,0,39.7039,56.2631,0,2.52952,32.1534,13.5669,39.7841,0.702091,0.430961,0.200266,0.297909,0.569039,0.0976433,299.761,184.001,85.5044,127.194,242.954,41.6893,0.466667,0.875,0,0,0,0,1,0,0,0,1,0,426.955,0,0,0,426.955,0,8,0,3,0,0,0.666667,2.1876,0,139.142,41.3642,43.8248,4.4108,44.4277,0,68.9379,18.8684,105.492,11.4085,120.206,3.12431,31.3468,15.1677,39.9292,87.8063,23.6984,145.189,132.88,0.370056,6,3.61908,9.51393,426.955,544.774,77.6,0,0,13.7578,264.786,29.5679,104.925,455.556,2486,51,164
1,66.9581,7,0,12,0,54,3,10,35,21,106.436,1.97104,0,0,22,0,1,19,0,4,6,0,2,1.50334,-2.53706,-0.606414,0.643817,2.60693,-2.56509,-0.491059,0.751922,2.58822,-2.26547,-0.42659,0.820881,2.88762,39.8439,5,0.131579,12,57,3,38,4,6,0.157895,41,1,25.7064,20.0362,12.8259,14.7148,16.3296,13.4792,6.02898,8.15983,1,1,0.877993,17,0,-0.853811,-0.452297,0.0761783,2.79237,-0.946409,-0.421487,0.134643,2.82241,-0.511684,-0.191012,0.207172,3.07071,28.0194,10.6366,5.72255,22.4827,8.47639,4.53773,5.44491,10,3,1,1,1.749,-5.11814,12.6028,0,1,22,0,4,5,2,0,0,3.54344,-3.54344,0.100068,0.131443,55.0485,65.0859,43.8351,20.7237,30.6237,17.1341,4.1846,57.7209,43.2775,0,20.272,44.062,13.5669,39.7841,0.671976,0.480286,0.213944,0.328024,0.519714,0.114079,305.964,218.683,97.413,149.355,236.636,51.9424,0.470588,0.888889,0,0,0,0,1,0,0,0,1,0,455.319,0,0,0,455.319,0,9,0,4,0,0,1,2.64098,0,139.142,50.4852,73.0463,3.18558,45.9784,0,123.502,0,72.2392,12.4628,120.206,49.1438,36.057,36.5058,39.9292,141.942,5.25878,78.5372,156.67,0.335493,6.24793,3.74244,9.96933,455.319,590.604,95.3425,0,0,13.7578,260.724,49.8674,122.667,518.546,3676,64,194
