1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189
2,253.05598,20,4,6,10,238,17,37,122,49,414.55826,1.7418414,0,0,71,0,0,116,0,26,24,0,1,1.8424072,-2.6530433,-0.54981971,0.5305393900000001,2.7515612,-3.308661,-0.56422013,0.47610801,2.6954474,-2.4350481,-0.35776734,0.64623386,3.0037034,156.47002,57,0.45967743,6,240,22,124,7,72,0.58064514,212,0,91.620926,68.408615,43.431782,45.859619,57.473373,39.640919,20.915812,22.727915,15,15,0.80763769,50,2,-0.8518624299999999,-0.44464368,0.095526651,3.2961054,-2.2351904,-0.44539648,0.054200001,3.1746607,-0.64100617,-0.24233761,0.18705717,3.5206437,116.16818,63.231239,46.003918,87.445457,47.479496,34.485905,34.031689,50,37,0,3,-10.068,-8.6057997,43.372494,0,1,19,0,3,60,5,0,0,18.801302,-16.801302,0.026104359,0.032724828,297.3215,224.55893,49.798008,137.90421,247.27396,145.38069,55.663734,186.03209,24.509808,0,26.362989,0,270.95505,92.515236,0.5383042099999999,0.34145668,0.20671968,0.46169576,0.65854329,0.25497609,946.4875500000001,600.37518,363.47028,811.78864,1157.901,448.31839,0.5,1,0,0,0,0,1,0,0,0,1,0,1758.2761,0,0,0,1758.2761,0,25,1,3,0,0,1,-20.97023,724.08264,99.014458,538.23022,146.31061,3.185575,18.868406,0,70.572739,366.87,71.895454,42.23542,538.74878,177.42021,303.05844,73.131897,164.48593,410.20404,239.07645,132.90436,891.38,0.12226525,7.9541965,5.3699851,13.570274,1758.2761,2162.9861,284.90533,54.267685,141.24515,244.92105,681.16315,337.0972,570.52716,1749.933,134932,180,580
2,248.4604,19,4,12,4,232,17,36,118,55,386.46024,1.6657768,0,0,75,0,0,114,0,20,23,0,0,1.7732362,-2.6873119,-0.54981971,0.47293451,2.7577407,-3.3066518,-0.53807992,0.39390332,2.6934772,-2.4367721,-0.35779861,0.6462155000000001,2.9963353,152.0036,53,0.44166666,12,234,20,120,7,67,0.55833334,202,0,88.792496,67.247742,47.31638,50.315651,55.456535,38.511101,23.61404,26.37985,15,15,0.78113306,53,0,-0.85184741,-0.44023436,0.086637571,3.2265692,-2.235189,-0.42658043,0.054200001,3.1160505,-0.64111948,-0.22797622,0.16690691,3.4553254,112.17375,59.989025,43.782253,83.583977,44.580929,32.478359,31.578402,43,27,0,3,-4.3959999,-10.51095,42.529545,0,1,18,0,3,54,5,0,0,15.20988,-15.20988,0.032268237,0.03614885,320.54156,196.41531,38.870953,146.52322,236.94978,59.190556,24.300587,136.03275,206.97171,0,0,0,244.07678,84.88458300000001,0.61681706,0.39649665,0.19410524,0.38318294,0.60350335,0.18907771,1045.3555,671.96582,328.96136,649.40228,1022.792,320.44092,0.49056605,0.96296299,0,0,0,0,1,0,0,0,1,0,1694.7578,0,0,0,1694.7578,0,27,1,3,0,0,1,-12.05356,551.5483400000001,92.09195699999999,531.7616,73.75831599999999,19.603539,37.736813,0,158.78867,226.42087,271.85153,41.225311,538.74878,85.566734,298.28009,69.84882399999999,98.691559,422.94635,162.72595,286.75333,713.85999,0.12562916,7.9068904,5.399507,13.4671,1694.7578,2126.1807,284.90533,54.267685,58.910046,168.26851,795.11493,274.34955,480.30768,1663.854,126949,177,564
2,250.68758,19,4,12,2,235,18,37,117,57,384.88654,1.637815,0,0,76,0,0,118,0,18,23,0,0,2.3624163,-2.68854,-0.54981971,0.47247997,2.6936116,-3.3090315,-0.48483318,0.39389715,2.6857886,-2.441906,-0.3556245,0.63532925,2.9424784,154.39642,54,0.45762712,12,236,19,118,8,68,0.57627118,205,0,88.671173,67.886314,48.849758,51.771679,54.87075,38.636223,24.744303,27.500076,17,17,0.77093911,47,0,-0.8629384,-0.39000916,0.084128775,3.298007,-2.2351241,-0.39772463,0.054200001,3.2035553,-0.64182705,-0.22210535,0.15778065,3.5254068,113.06751,60.681934,44.527882,85.566666,45.806381,33.554218,33.499992,41,26,0,3,-2.9289999,-11.00856,42.664562,0,1,12,0,2,54,5,0,0,14.935584,-14.935584,0.032861911,0.036812734,315.53894,187.65891,42.016911,155.14223,236.94978,16.095491,34.476051,146.07912,253.16838,0,0,0,230.63765,86.126907,0.64534932,0.42022189,0.18590666,0.35465068,0.57977808,0.16874403,1099.6045,716.01202,316.76456,604.28589,987.87836,287.52133,0.4893617,0.95833331,0,0,0,0,1,0,0,0,1,0,1703.8904,0,0,0,1703.8904,0,24,1,2,0,0,1,-9.5466604,519.8764,87.06855,535.74353,36.879158,24.014334,37.736813,0,158.78867,207.55246,371.82959,41.213139,538.74878,50.770454,335.58807,73.830788,65.79437299999999,404.07794,123.94771,386.73138,686.65002,0.1256507,7.8826432,5.3315353,13.442829,1703.8904,2138.7668,284.90533,54.267685,35.484978,150.52602,835.84082,258.66797,462.56522,1651.8829,121208,178,554
2,277.61511,21,2,27,2,254,21,42,129,71,418.7662,1.6486859,0,0,87,0,0,125,0,18,23,0,1,1.3134891,-2.6764143,-0.5568153300000001,0.5918183299999999,2.6926391,-3.3055792,-0.5293529,0.58455247,2.6667547,-2.4390285,-0.39643452,0.69589883,2.9383416,162.77487,55,0.41353384,28,258,17,133,8,69,0.51879698,213,0,96.051643,74.71700300000001,54.416157,58.737934,60.982037,43.806076,27.452602,32.035355,17,17,0.76876515,48,1,-0.86293727,-0.38185328,0.099894546,3.3317885,-2.2349949,-0.39566863,0.11545357,3.235209,-0.64182639,-0.22592527,0.19161142,3.5634153,119.48307,63.017368,42.760036,91.62061300000001,48.216961,32.668724,34.245487,41,28,0,3,-0.48100001,-13.12217,48.006874,0,1,28,0,5,55,6,0,0,16.014853,-15.014853,0.030645547,0.036612984,354.44507,232.29794,45.162872,146.52322,254.97278,16.095491,34.476051,182.51172,259.54492,0,19.760618,0,217.07074,75.781464,0.67454445,0.41044918,0.15927628,0.32545555,0.58955085,0.16617927,1240.2463,754.66943,292.8522,598.39648,1083.9734,305.54431,0.5,1,0,0,0,0,1,0,0,0,1,0,1838.6428,0,0,0,1838.6428,0,24,1,5,0,0,1,-6.24122,520.45154,80.345764,515.25525,56.5994,25.974688,107.16479,0,321.8656,132.07884,342.64053,46.883411,448.34103,126.92613,347.9628,95.895988,37.614288,524.70093,136.94516,383.99008,679.90997,0.11825858,8.0552826,5.3581538,13.731581,1838.6428,2367.5657,244.20457,27.133842,35.484978,138.46611,997.5962500000001,231.00993,450.50528,1823.126,151645,201,628
2,276.28195,22,0,32,4,251,22,44,130,68,420.53574,1.6754411,0,0,86,0,0,121,0,23,20,0,1,1.2105271,-2.6723974,-0.5662725,0.5799945,2.6815336,-3.3174667,-0.53807992,0.60325605,2.6846056,-2.4236255,-0.38993764,0.71134824,2.9242961,159.42404,57,0.42222223,33,256,18,135,7,72,0.53333336,205,0,95.520416,73.767319,52.296989,57.085388,62.022266,43.665718,25.781654,30.652933,14,14,0.7715799800000001,47,2,-0.86279154,-0.39000916,0.081421651,3.2984984,-2.2351556,-0.40978622,0.13227431,3.2016966,-0.64072132,-0.22814932,0.19305076,3.53566,118.70123,65.23259,44.59808,88.088341,48.290989,32.960976,32.722103,43,31,0,3,-3.119,-13.72746,48.412579,0,1,34,0,6,58,6,0,0,16.862917,-14.862917,0.029110979,0.02640683,295.2515,285.41223,58.087631,172.38026,247.27396,59.190556,24.300587,120.50655,267.51559,0,19.760618,5.6825762,244.07678,38.795116,0.66308993,0.37880772,0.15697375,0.3369101,0.62119228,0.17993635,1218.9144,696.33722,288.55447,619.31958,1141.8967,330.76511,0.4893617,0.95833331,0,0,0,0,1,0,0,0,1,0,1838.2339,0,0,0,1838.2339,0,24,1,6,0,0,0.93846154,-7.6164498,509.57767,102.82516,511.13956,114.40482,24.320639,126.0332,0,373.50867,150.94725,170.76703,47.500301,405.65768,124.61317,345.45111,72.508072,103.40866,614.08081,200.44444,217.36,707.09003,0.11820933,8.0768156,5.273634,13.778914,1838.2339,2366.6982,230.63765,0,58.910046,179.63367,946.65283,269.72305,462.33722,1829.121,147563,194,630
2,273.0603,22,2,17,8,257,21,43,128,59,426.92401,1.661183,0,0,80,0,0,129,0,26,22,0,0,1.8950323,-2.682508,-0.55056351,0.54382432,2.6916263,-3.3054366,-0.53173494,0.45795798,2.6915834,-2.4412544,-0.37631178,0.6559124,2.9376962,165.16571,59,0.45384616,17,259,20,130,8,74,0.56923079,222,0,96.189835,73.049667,50.125782,53.461914,60.227394,41.724319,24.626366,27.491676,17,17,0.77393854,50,3,-0.86293018,-0.38729054,0.095526651,3.3196838,-2.2353199,-0.40183327,0.054200001,3.2037351,-0.64185619,-0.22456637,0.17556195,3.5438266,122.16048,66.59571800000001,50.11237,91.913269,49.988201,37.555401,35.895149,48,38,0,3,-6.3660002,-11.11587,46.514458,0,1,19,0,3,60,5,0,0,19.254612,-16.254612,0.025489163,0.033825457,315.16766,255.01958,49.428257,163.76125,247.27396,102.28562,65.839203,172.18306,160.77504,0,0,5.6825762,257.5159,66.897499,0.5995902400000001,0.35613039,0.17729656,0.40040979,0.64386964,0.22311321,1116.3348,663.05408,330.09598,745.49475,1198.7755,415.39877,0.5,1,0,0,0,0,1,0,0,0,1,0,1861.8296,0,0,0,1861.8296,0,25,1,3,0,0,1,-15.48589,667.7381,106.18826,539.11749,55.318733,17.94949,56.605217,0,192.78854,226.42087,271.85153,45.329288,488.98877,124.61317,361.56274,87.038155,164.48593,475.81464,144.72147,286.75333,825.08002,0.11757159,8.0223675,5.3801103,13.710537,1861.8296,2330.9963,257.77148,27.133842,117.82009,232.86113,837.27203,300.11313,542.69855,1807.072,150361,188,608
2,251.10965,24,8,16,4,234,23,47,126,50,407.99292,1.7435595,0,0,74,0,0,108,0,24,28,0,0,1.9542327,-2.6819377,-0.55521727,0.55048734,2.6887,-3.308991,-0.54446721,0.4666726,2.6915808,-2.4326987,-0.36807036,0.65463191,2.932487,151.91635,58,0.453125,16,236,22,128,7,73,0.5703125,198,0,94.938759,69.30853999999999,45.349758,48.503731,59.083237,39.143425,21.407881,23.745224,18,18,0.81721461,47,-2,-0.85182709,-0.43556669,0.095526651,3.2623947,-2.2351179,-0.45056641,0.054200001,3.1352582,-0.64089757,-0.229022,0.18559004,3.493906,120.16296,64.21865099999999,48.732201,87.48968499999999,46.631317,35.321701,32.379044,52,31,0,3,-11.411,-8.9461002,43.738518,0,1,17,0,3,59,5,0,0,16.54373,-18.54373,0.029667545,0.029649898,336.30554,224.27954,56.839603,172.38026,247.27396,59.190556,24.300587,138.10844,98.769875,0,0,11.365152,244.07678,147.33047,0.5832696000000001,0.36339232,0.22881927,0.4167304,0.63660765,0.18791114,1026.6832,639.65076,402.77243,733.53754,1120.5701,330.76511,0.4893617,0.95833331,0,0,0,0,1,0,0,0,1,0,1760.2208,0,0,0,1760.2208,0,24,1,3,0,0,1,-19.49979,680.31104,125.46672,633.95831,18.439579,13.109866,56.605217,0,156.2157,207.55246,199.95609,41.838001,671.8398999999999,141.39871,341.04031,87.834549,98.691559,420.37338,110.33524,220.1013,880.5,0.11909193,8,5.3106022,13.673488,1760.2208,2176.6545,339.17303,108.53537,58.910046,173.9511,681.39563,353.34756,576.55518,1781.818,139861,184,602
2,262.05521,21,10,16,5,243,20,41,128,55,423.53162,1.7429285,0,0,77,0,0,115,0,23,27,0,1,1.9795192,-2.6901286,-0.54981971,0.58167958,2.6848855,-3.3208911,-0.5037412,0.48038995,2.693886,-2.4455996,-0.39106119,0.66954559,2.9353704,161.8488,62,0.47692308,16,245,21,130,8,77,0.5923076900000001,208,0,96.026703,72.096664,47.807941,50.884563,60.354717,42.042656,22.551891,24.834539,17,17,0.80849731,49,-2,-0.8629561100000001,-0.41382155,0.097716898,3.2610209,-2.2352726,-0.41942886,0.069470622,3.1390209,-0.64182162,-0.22075695,0.16770421,3.4961953,122.16048,67.367836,50.619835,91.69915,50.448944,37.846043,36.141605,50,29,0,3,-7.777,-10.10461,45.624294,0,1,17,0,3,63,5,0,0,16.563114,-18.563114,0.029638672,0.029618936,393.83844,217.67072,58.598572,137.90421,211.05072,59.190556,50.157627,185.56714,98.769875,0,19.760618,11.365152,216.94295,154.49998,0.61262572,0.37839445,0.21087676,0.38737431,0.62160558,0.17649753,1112.1096,686.9057,382.80807,703.20697,1128.4109,320.3989,0.48979592,0.95999998,0,0,0,0,1,0,0,0,1,0,1815.3165,0,0,0,1815.3165,0,25,1,3,0,0,0.9296875,-18.32609,664.71198,116.41316,603.62744,54.11272,13.109866,88.296387,0,156.2157,264.15768,198.84961,43.33065,690.66107,116.01348,373.9375,81.365898,32.897186,476.97858,136.95482,250.686,841.85999,0.11757159,8.0223675,5.3110809,13.72122,1815.3165,2255.9666,339.17303,135.6692,76.652534,156.2086,780.18335,342.15701,545.2457900000001,1826.9669,144507,185,606
2,237.36923,23,0,14,7,224,23,46,114,49,380.61539,1.6991758,0,0,68,0,0,110,0,25,21,0,0,1.4691274,-2.652595,-0.54791504,0.57318121,2.7864175,-3.3807364,-0.55945468,0.48051304,2.6237693,-2.4073777,-0.38019648,0.68442267,2.9704123,145.48077,48,0.41025642,15,227,18,117,7,64,0.54700857,194,0,85.215149,64.089958,42.410603,45.073009,53.741322,36.63036,19.387547,21.406757,18,18,0.79309142,46,3,-0.86306578,-0.4128409,0.11116531,3.2203023,-2.2465248,-0.42233023,0.054200001,3.0838828,-0.63902676,-0.24083118,0.18095282,3.4458103,106.33837,56.068668,38.979424,79.27370500000001,41.683655,28.924955,28.986118,46,35,0,3,-10.29,-7.8774099,40.526299,0,1,22,0,4,51,5,0,0,17.697367,-14.697367,0.019365881,0.026704274,243.55522,248.69531,57.95903,168.33456,254.97278,102.28562,31.363148,180.50244,36.764713,0,0,5.6825762,243.94899,47.679077,0.57704026,0.31729913,0.18332779,0.42295974,0.68270087,0.23963195,935.81128,514.57782,297.31064,685.93219,1107.1656,388.62155,0.5,1,0,0,0,0,1,0,0,0,1,0,1621.7435,0,0,0,1621.7435,0,23,1,4,0,0,1,-16.642759,595.14441,99.465469,517.13391,94.68456999999999,5.9423227,37.736813,0,126.50408,132.07884,233.2821,39.963699,381.79547,225.06635,321.74307,87.56448399999999,103.40866,291.60263,177.36452,253.42732,757.07001,0.1300908,7.8703647,5.2856188,13.379272,1621.7435,2030.9866,217.07074,0,88.017685,190.99881,700.66907,272.45511,487.26932,1613.782,111953,171,552
2,270.23712,24,2,20,8,254,24,48,129,59,428.15366,1.6856444,0,0,79,0,0,125,0,26,24,0,0,1.5703733,-2.6908362,-0.55150241,0.59954828,2.6949408,-3.3209376,-0.55693382,0.48237571,2.6936238,-2.4486537,-0.40184304,0.69770479,2.9374483,161.15488,58,0.43939394,21,257,19,132,8,74,0.56060606,217,0,96.47429700000001,72.405708,48.625782,52.039265,60.854717,41.513,23.471664,26.41189,18,18,0.78693539,48,3,-0.86293745,-0.41614026,0.11969243,3.2920718,-2.2352979,-0.41624081,0.054200001,3.1772816,-0.64182585,-0.23927796,0.1861499,3.520509,121.30028,65.159447,46.522011,91.17337000000001,48.860912,34.829414,34.533443,50,40,0,3,-8.9230003,-9.7051497,46.256847,0,1,23,0,4,60,5,0,0,19.885567,-16.885567,0.024686683,0.032556713,283.85605,297.54779,54.333187,155.14223,265.29694,102.28562,65.839203,185.783,98.769875,0,0,5.6825762,243.94899,83.68589,0.58378506,0.33540329,0.18093728,0.41621494,0.6645966800000001,0.23527767,1075.4321,617.87036,333.31747,766.7392599999999,1224.301,433.42175,0.5,1,0,0,0,0,1,0,0,0,1,0,1842.1714,0,0,0,1842.1714,0,24,1,4,0,0,1,-17.271191,710.99658,100.92947,540.99609,94.68456999999999,13.538693,56.605217,0,197.07681,188.68405,205.19952,45.197262,448.34103,232.44083,391.94824,95.993484,103.40866,437.64899,178.82852,220.1013,856.09998,0.11754355,8.044394499999999,5.3602562,13.74068,1842.1714,2312.7729,244.20457,27.133842,117.82009,220.80122,810.60419,287.1636,557.77246,1823.027,151562,193,620
2,256.48557,22,2,17,7,240,21,43,122,56,402.51279,1.6771365,0,0,76,0,0,118,0,24,22,0,0,1.574512,-2.6725814,-0.55823326,0.59042335,2.7873333,-3.3808308,-0.53974891,0.51363176,2.6262538,-2.4223096,-0.39849231,0.70166129,2.9718459,155.48242,53,0.42399999,17,243,19,125,7,69,0.55199999,207,0,91.035133,68.889961,47.341324,50.600109,57.601498,39.596771,22.777176,25.59783,16,16,0.78214645,47,2,-0.86300683,-0.40638524,0.095526651,3.2831163,-2.246531,-0.42087066,0.054200001,3.1686227,-0.63902861,-0.23033078,0.18729746,3.5120449,114.31693,61.734695,44.606415,85.445221,46.025951,33.198933,32.235226,46,33,0,3,-6.5240002,-9.9526501,43.94516,0,1,24,0,4,56,5,0,0,17.517977,-15.517978,0.019564193,0.035431143,275.43411,255.87476,57.95903,159.71555,244.64861,102.28562,31.363148,137.37779,160.77504,0,0,5.6825762,243.94899,66.908485,0.60112059,0.35287151,0.18171345,0.39887941,0.64712846,0.21716595,1047.1362,614.69287,316.54007,694.8374,1127.2808,378.29736,0.4893617,0.95833331,0,0,0,0,1,0,0,0,1,0,1741.9738,0,0,0,1741.9738,0,24,1,4,0,0,1,-15.13509,612.4425,100.92947,511.27328,94.68456999999999,17.94949,56.605217,0,192.78854,169.81564,238.52553,42.879848,448.34103,199.68112,313.77914,83.056183,98.691559,419.20941,178.82852,253.42732,761.17999,0.12305497,7.9657841,5.2781515,13.586987,1741.9738,2195.1157,244.20457,27.133842,88.017685,185.31624,796.0965,287.1636,495.15366,1719.926,128505,180,586
2,254.88719,21,4,17,4,236,20,41,121,56,401.94931,1.7031751,0,0,76,0,0,115,0,21,23,0,1,1.8180451,-2.697669,-0.55061299,0.57812589,2.6998961,-3.3054321,-0.53807992,0.48137939,2.6871068,-2.4466684,-0.38870063,0.66667515,2.9501524,155.7388,54,0.43902439,17,238,19,123,7,69,0.56097561,202,0,91.07695,69.531975,47.797352,51.056137,56.88839,39.594582,23.24852,26.123867,17,17,0.78793418,48,0,-0.85234702,-0.41296148,0.094668612,3.2656646,-2.2349751,-0.42374876,0.054200001,3.151459,-0.64077783,-0.22402674,0.17951426,3.4951313,115.16954,61.667877,44.857044,87.04982800000001,46.496578,33.764755,33.450573,44,28,0,3,-4.5139999,-11.40195,44.10297,0,1,18,0,3,55,5,0,0,15.687006,-15.687006,0.03128602,0.035049371,332.02274,220.32977,54.063396,146.52322,234.32443,59.190556,24.300587,118.63012,206.97171,0,26.362989,5.6825762,230.50986,86.274788,0.63311505,0.38645265,0.1847752,0.36688498,0.6135473299999999,0.18210977,1104.9039,674.43207,322.46722,640.28278,1070.7548,317.81558,0.5,1,0,0,0,0,1,0,0,0,1,0,1745.1868,0,0,0,1745.1868,0,24,1,3,0,0,1,-12.18029,562.04718,100.49439,535.1355,54.11272,22.360285,56.605217,0,192.78854,197.05435,305.17755,42.776791,514.8866,124.61317,333.07635,83.056183,65.79437299999999,400.341,137.82158,366.18646,767.27002,0.12308768,7.9425144,5.3607659,13.540644,1745.1868,2182.8245,271.33841,54.267685,58.910046,156.2086,796.44055,317.57504,479.61295,1722.9459,132433,182,578
2,270.65598,22,4,30,4,245,18,40,129,69,411.19397,1.6783428,0,0,86,0,0,116,0,18,24,0,1,1.0463508,-2.7273817,-0.59309888,0.62712389,2.8203523,-3.320694,-0.53807992,0.61657643,2.7420669,-2.4888375,-0.43486461,0.73458618,3.0554798,155.87401,53,0.39259258,30,251,16,135,7,66,0.48888889,205,0,94.390663,72.555588,52.029041,56.792496,61.5019,43.312412,26.243649,31.503904,16,16,0.78351235,48,2,-0.85156012,-0.40969339,0.095526651,3.3601785,-2.2352529,-0.4180775,0.13480256,3.2785723,-0.64080232,-0.22628699,0.19305076,3.5940511,115.96906,62.326771,42.370426,88.04321299999999,47.211071,32.045063,32.221817,42,26,0,3,-0.12800001,-12.97102,47.300476,0,1,41,0,7,55,6,0,0,15.380091,-15.380091,0.031918455,0.035748795,269.5275,284.9501,46.102974,103.42815,242.02324,59.190556,24.300587,204.33142,233.57382,0,19.760618,14.466941,189.946,94.74807699999999,0.65030628,0.42367223,0.16747054,0.34969375,0.5763277999999999,0.18222319,1161.6746,756.8268399999999,299.16101,624.67542,1029.5231,325.51437,0.5,1,0,0,0,0,1,0,0,0,1,0,1786.35,0,0,0,1786.35,0,24,1,7,0,0,0.95348835,-8.8611498,561.90967,71.05682400000001,475.82358,111.91814,20.338671,126.0332,0,388.15005,150.94725,147.92787,45.90147,470.73117,161.72241,289.4585,101.97205,32.897186,633.43933,179.85065,184.03398,672.6900000000001,0.11968469,8.0768156,5.3284316,13.743693,1786.35,2313.9417,245.1046,54.267685,58.910046,127.10096,947.88831,248.45049,445.72275,1818.042,148836,196,634
2,267.65475,17,6,18,8,249,16,33,127,60,414.87881,1.66618,0,0,81,0,0,122,0,23,23,0,0,1.9229984,-2.6764274,-0.54973859,0.57633752,2.6900821,-3.3053877,-0.524342,0.58141589,2.6906204,-2.4411068,-0.38982162,0.68263942,2.9350626,159.06726,59,0.45736435,18,251,21,129,8,75,0.58139533,212,0,95.15645600000001,71.769638,50.039993,53.842747,59.889191,41.164661,25.253687,28.969969,14,14,0.77669311,46,1,-0.86293721,-0.39659229,0.095526651,3.2877479,-2.2350547,-0.40819493,0.10032205,3.1842575,-0.6418336,-0.2245201,0.16525733,3.5175371,121.16171,67.328407,52.01149,88.91817500000001,49.2826,38.003551,34.504875,46,33,0,3,-3.4979999,-12.22533,46.131344,0,1,20,0,3,61,5,0,0,17.707167,-16.707167,0.027716683,0.032904357,345.58243,225.8591,42.016911,137.90421,213.67609,102.28562,65.839203,128.19493,222.04956,0,0,0,243.94899,98.842094,0.60322398,0.37949616,0.18770739,0.39677599,0.62050384,0.20906861,1101.6072,693.03558,342.79108,724.59198,1133.1636,381.8009,0.5,1,0,0,0,0,1,0,0,0,1,0,1826.1991,0,0,0,1826.1991,0,23,1,3,0,0,1,-15.62519,669.43713,87.07196,529.2749,73.75831599999999,18.378317,56.605217,0,247.00458,245.28928,205.19952,44.421219,581.43213,88.729156,362.78796,70.547714,98.691559,548.89905,160.83028,220.1013,790.73999,0.11832643,8.0112276,5.3215661,13.698367,1826.1991,2295.6055,298.47226,81.401527,117.82009,215.11864,845.19849,291.7901,527.15784,1786.005,144850,184,600
2,247.8383,23,0,0,8,241,19,42,112,50,392.32996,1.6279252,0,0,68,0,0,129,0,23,21,0,0,2.2834849,-2.7313504,-0.48371479,0.47244978,2.8191226,-3.321116,-0.48002607,0.4367657,2.7445703,-2.4917202,-0.3556748,0.6348983,3.0555265,162.2917,51,0.45132744,0,242,16,113,8,65,0.57522124,226,0,85.135643,66.263687,45.247467,46.537476,52.345253,37.837948,21.58676,22.252268,22,22,0.77054095,47,6,-0.8629362,-0.36871952,0.10987378,3.3318372,-2.235503,-0.3982231,0.054200001,3.2125516,-0.6418697799999999,-0.2277347,0.14392389,3.5457597,108.07048,56.632652,40.706791,86.33215300000001,45.145462,32.403519,34.799152,44,36,0,3,-6.9640002,-8.4415703,40.498028,0,1,12,0,2,54,5,0,0,18.147434,-14.147433,0.027051138,0.027568236,286.17703,196.16734,52.394894,120.66618,254.97278,102.28562,65.839203,245.69586,74.990707,0,0,14.466941,216.95204,48.236946,0.58140671,0.35759246,0.16657633,0.41859332,0.64240754,0.25201699,976.09204,600.34253,279.65594,702.75354,1078.5031,423.0976,0.4893617,0.95833331,0,0,0,0,1,0,0,0,1,0,1678.8456,0,0,0,1678.8456,0,24,1,2,0,0,0.9464286,-15.1193,624.91724,75.28668999999999,485.7999,73.75831599999999,8.821592300000001,0,0,0,226.42087,399.91217,39.87727,361.50226,193.39438,344.77722,104.15242,98.691559,226.42087,145.92068,420.0574,726.79999,0.13015451,7.820179,5.3360066,13.31025,1678.8456,2076.3074,204.40384,0,117.82009,203.75349,771.00427,247.66458,481.6745,1604.9199,110844,172,534
2,252.00471,23,0,6,5,241,18,41,114,56,388.90897,1.6137301,0,0,73,0,0,127,0,20,21,0,0,1.4931451,-2.7312806,-0.51765561,0.5763281,2.8191531,-3.3055816,-0.53431326,0.4776243,2.74457,-2.4918139,-0.37966013,0.65173167,3.0555189,162.08528,49,0.41880342,6,244,15,117,8,61,0.52136755,223,0,85.54142,67.15005499999999,47.841324,49.780117,53.596363,39.011539,23.681894,25.307911,22,22,0.76514202,48,5,-0.8629369099999999,-0.37761587,0.09566018699999999,3.3751833,-2.2349682,-0.40528184,0.054200001,3.2643147,-0.6418246,-0.22676356,0.15765819,3.5922468,106.33837,54.684311,36.617592,84.958778,43.599304,29.153877,32.492485,41,30,0,3,-4.6890001,-9.690429699999999,41.555599,0,1,22,0,4,51,5,0,0,16.566242,-13.566242,0.029625544,0.028749287,331.08374,200.6761,47.489964,112.04717,254.97278,59.190556,50.157627,210.40906,136.26523,0,0,14.466941,203.51291,48.100056,0.62214613,0.3672767,0.15948474,0.37785387,0.63272333,0.21836913,1037.9712,612.7542099999999,266.0799,630.40088,1055.6179,364.32095,0.5,1,0,0,0,0,1,0,0,0,1,0,1668.3721,0,0,0,1668.3721,0,24,1,4,0,0,0.94736844,-10.83393,524.3266,76.511909,485.7999,73.75831599999999,12.007167,18.868406,0,88.215919,226.42087,366.58615,40.769249,361.50226,164.84673,308.75574,107.338,65.79437299999999,333.50519,144.02159,386.73138,654.37,0.1300908,7.8703647,5.2930193,13.369564,1668.3721,2111.8928,204.40384,0,76.652534,156.90337,838.65533,231.98302,434.82437,1620.938,110627,179,556
2,269.32028,20,2,15,5,253,19,39,124,63,411.37506,1.6259884,0,0,81,0,0,129,0,21,22,0,0,1.5176852,-2.6983268,-0.54062891,0.57864428,2.7500784,-3.320935,-0.53698975,0.48059011,2.6991363,-2.4479616,-0.38835979,0.68013138,2.9995489,165.52771,54,0.42519686,16,256,18,127,8,68,0.53543305,222,0,93.10189800000001,72.097069,51.866268,54.917946,58.277905,41.529881,26.073959,28.924067,19,19,0.7645638,48,2,-0.86293745,-0.39000916,0.095526651,3.3697555,-2.2353013,-0.39348182,0.054200001,3.2670412,-0.641828,-0.22382942,0.16997576,3.5923603,116.31198,60.468094,41.627312,89.18066399999999,46.257927,31.795908,33.26865,43,31,0,3,-3.223,-12.04721,45.448315,0,1,22,0,4,55,5,0,0,17.172663,-15.172663,0.028586639,0.036232222,352.64346,198.4899,53.21376,137.90421,244.64861,59.190556,50.157627,188.72218,210.5253,0,0,0,230.50986,67.87702899999999,0.63632864,0.38889635,0.16633581,0.36367136,0.61110365,0.19733554,1141.4988,697.6344,298.3869,652.3836700000001,1096.2482,353.9968,0.5,1,0,0,0,0,1,0,0,0,1,0,1793.8826,0,0,0,1793.8826,0,24,1,4,0,0,1,-10.78166,559.6355,85.36917099999999,528.19257,55.318733,19.603539,37.736813,0,180.72012,207.55246,366.58615,44.426609,448.34103,136.33719,347.9628,91.975281,70.511475,421.2923,137.56358,386.73138,714.53003,0.12142345,7.9886847,5.3722067,13.611748,1793.8826,2283.6865,244.20457,27.133842,76.652534,173.9511,906.75598,246.69151,472.42334,1749.048,139343,192,602
